Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
B5,EMM_F34,Dothideomycetes,2,4,40.63,8.06,0.07
B5,EMM_F34,Dothideomycetes,2,4,47.75,6.66,0.22
B5,EMM_F34,Dothideomycetes,2,4,54.73,8.42,0.44
B5,EMM_F34,Dothideomycetes,3,4,0,5.59,-1.81
B5,EMM_F34,Dothideomycetes,3,4,11.38,7.53,0.44
B5,EMM_F34,Dothideomycetes,3,4,17.4,7.63,0.31
B5,EMM_F34,Dothideomycetes,3,4,24.86,8,0.14
B5,EMM_F34,Dothideomycetes,3,4,31.78,7.56,0.4
B5,EMM_F34,Dothideomycetes,3,4,40.63,7.95,0.21
B5,EMM_F34,Dothideomycetes,3,4,47.75,7.53,0.18
B5,EMM_F34,Dothideomycetes,3,4,54.73,7.53,0.31
B5,SP_F14,Dothideomycetes,1,4,0,2.83,-5
B5,SP_F14,Dothideomycetes,1,4,11.38,7.27,-0.23
B5,SP_F14,Dothideomycetes,1,4,17.4,7.86,0
B5,SP_F14,Dothideomycetes,1,4,24.86,7.86,0.1
B5,SP_F14,Dothideomycetes,1,4,31.78,8.26,0.08
B5,SP_F14,Dothideomycetes,1,4,40.63,8.46,0.25
B5,SP_F14,Dothideomycetes,1,4,47.75,8.33,0.12
B5,SP_F14,Dothideomycetes,1,4,54.73,7.8,0.21
B5,SP_F14,Dothideomycetes,2,4,0,4.41,-3.49
B5,SP_F14,Dothideomycetes,2,4,11.38,6.87,-1.27
B5,SP_F14,Dothideomycetes,2,4,17.4,8.3,0.16
B5,SP_F14,Dothideomycetes,2,4,24.86,7.91,0.05
B5,SP_F14,Dothideomycetes,2,4,31.78,7.37,0.05
B5,SP_F14,Dothideomycetes,2,4,40.63,8.64,0.27
B5,SP_F14,Dothideomycetes,2,4,47.75,8.37,0.09
B5,SP_F14,Dothideomycetes,2,4,54.73,8.06,0.08
B5,SP_F14,Dothideomycetes,3,4,0,2.99,-2.16
B5,SP_F14,Dothideomycetes,3,4,11.38,8.04,-0.1
B5,SP_F14,Dothideomycetes,3,4,17.4,8.04,0.01
B5,SP_F14,Dothideomycetes,3,4,24.86,8.26,0.23
B5,SP_F14,Dothideomycetes,3,4,31.78,7.76,-0.02
B5,SP_F14,Dothideomycetes,3,4,40.63,9.15,0.97
B5,SP_F14,Dothideomycetes,3,4,47.75,9.17,0.99
B5,SP_F14,Dothideomycetes,3,4,54.73,9,0.8
B5,EMM_F7,Tremellomycetes,1,4,0,7.48,-0.75
B5,EMM_F7,Tremellomycetes,1,4,11.38,9.05,0.64
B5,EMM_F7,Tremellomycetes,1,4,17.4,8.85,0.44
B5,EMM_F7,Tremellomycetes,1,4,24.86,8.72,0.7
B5,EMM_F7,Tremellomycetes,1,4,31.78,8.73,0.63
B5,EMM_F7,Tremellomycetes,1,4,40.63,8.39,1.05
B5,EMM_F7,Tremellomycetes,1,4,47.75,8.39,0.51
B5,EMM_F7,Tremellomycetes,1,4,54.73,8.84,0.59
B5,EMM_F7,Tremellomycetes,2,4,0,6.4,-1.33
B5,EMM_F7,Tremellomycetes,2,4,11.38,9.28,0.89
B5,EMM_F7,Tremellomycetes,2,4,17.4,9.74,0.56
B5,EMM_F7,Tremellomycetes,2,4,24.86,9.74,0.57
B5,EMM_F7,Tremellomycetes,2,4,31.78,8.36,0.17
B5,EMM_F7,Tremellomycetes,2,4,40.63,9.38,0.1
B5,EMM_F7,Tremellomycetes,2,4,47.75,8.79,0.52
B5,EMM_F7,Tremellomycetes,2,4,54.73,8.52,0.51
B5,EMM_F7,Tremellomycetes,3,4,0,5.21,-1.87
B5,EMM_F7,Tremellomycetes,3,4,11.38,8.77,0.47
B5,EMM_F7,Tremellomycetes,3,4,17.4,7.9,0.36
B5,EMM_F7,Tremellomycetes,3,4,24.86,7.95,0.41
B5,EMM_F7,Tremellomycetes,3,4,31.78,8.27,0.73
B5,EMM_F7,Tremellomycetes,3,4,40.63,8.51,0.61
B5,EMM_F7,Tremellomycetes,3,4,47.75,8.5,0.34
B5,EMM_F7,Tremellomycetes,3,4,54.73,7.67,0.11
B5,ZAN_F3,Tremellomycetes,1,4,0,8.04,0.48
B5,ZAN_F3,Tremellomycetes,1,4,11.38,9.21,0.23
B5,ZAN_F3,Tremellomycetes,1,4,17.4,9.61,0.64
B5,ZAN_F3,Tremellomycetes,1,4,24.86,9.41,0.44
B5,ZAN_F3,Tremellomycetes,1,4,31.78,9.37,0.69
B5,ZAN_F3,Tremellomycetes,1,4,40.63,9,0.47
B5,ZAN_F3,Tremellomycetes,1,4,47.75,9.6,0.53
B5,ZAN_F3,Tremellomycetes,1,4,54.73,10.53,0.88
B5,ZAN_F3,Tremellomycetes,2,4,0,8.95,0.37
B5,ZAN_F3,Tremellomycetes,2,4,11.38,9.09,0.41
B5,ZAN_F3,Tremellomycetes,2,4,17.4,8.68,0.24
B5,ZAN_F3,Tremellomycetes,2,4,24.86,8.68,0.45
B5,ZAN_F3,Tremellomycetes,2,4,31.78,8.57,0.64
B5,ZAN_F3,Tremellomycetes,2,4,40.63,7.96,0.5
B5,ZAN_F3,Tremellomycetes,2,4,47.75,7.96,0.18
B5,ZAN_F3,Tremellomycetes,2,4,54.73,7.17,0.52
B5,ZAN_F3,Tremellomycetes,3,4,0,7.75,0.79
B5,ZAN_F3,Tremellomycetes,3,4,11.38,8.86,0.36
B5,ZAN_F3,Tremellomycetes,3,4,17.4,9.04,0.26
B5,ZAN_F3,Tremellomycetes,3,4,24.86,9.78,0.85
B5,ZAN_F3,Tremellomycetes,3,4,31.78,10.33,0.8
B5,ZAN_F3,Tremellomycetes,3,4,40.63,8.8,0.17
B5,ZAN_F3,Tremellomycetes,3,4,47.75,8.81,0.76
B5,ZAN_F3,Tremellomycetes,3,4,54.73,8.08,0.55
B5,EMM_F48,Tremellomycetes,1,4,0,8.18,0.8
B5,EMM_F48,Tremellomycetes,1,4,11.38,9.01,0.77
B5,EMM_F48,Tremellomycetes,1,4,17.4,10.56,1.18
B5,EMM_F48,Tremellomycetes,1,4,24.86,9.39,0.92
B5,EMM_F48,Tremellomycetes,1,4,31.78,9.27,1.17
B5,EMM_F48,Tremellomycetes,1,4,40.63,8.94,0.58
B5,EMM_F48,Tremellomycetes,1,4,47.75,9.03,0.44
B5,EMM_F48,Tremellomycetes,1,4,54.73,8.09,0.9
B5,EMM_F48,Tremellomycetes,2,4,0,9.49,0.54
B5,EMM_F48,Tremellomycetes,2,4,11.38,9.25,0.51
B5,EMM_F48,Tremellomycetes,2,4,17.4,8.51,0.64
B5,EMM_F48,Tremellomycetes,2,4,24.86,8.82,0.99
B5,EMM_F48,Tremellomycetes,2,4,31.78,9.29,0.83
B5,EMM_F48,Tremellomycetes,2,4,40.63,9.84,0.48
B5,EMM_F48,Tremellomycetes,2,4,47.75,9.27,0.53
B5,EMM_F48,Tremellomycetes,2,4,54.73,9.17,0.43
B5,EMM_F48,Tremellomycetes,3,4,0,8.67,0.57
B5,EMM_F48,Tremellomycetes,3,4,11.38,10.01,1.07
B5,EMM_F48,Tremellomycetes,3,4,17.4,7.56,0.78
B5,EMM_F48,Tremellomycetes,3,4,24.86,8.92,0.42
B5,EMM_F48,Tremellomycetes,3,4,31.78,8.36,0.36
B5,EMM_F48,Tremellomycetes,3,4,40.63,8.46,0.72
B5,EMM_F48,Tremellomycetes,3,4,47.75,8.86,0.79
B5,EMM_F48,Tremellomycetes,3,4,54.73,8.76,0.48
B5,EMM_F63,Tremellomycetes,1,4,0,8.35,0.33
B5,EMM_F63,Tremellomycetes,1,4,11.38,8.97,0.54
B5,EMM_F63,Tremellomycetes,1,4,17.4,8.31,-0.35
B5,EMM_F63,Tremellomycetes,1,4,24.86,9.48,0.02
B5,EMM_F63,Tremellomycetes,1,4,31.78,9.78,0.32
B5,EMM_F63,Tremellomycetes,1,4,40.63,9.97,0.39
B5,EMM_F63,Tremellomycetes,1,4,47.75,8.97,0.76
B5,EMM_F63,Tremellomycetes,1,4,54.73,8.25,0.26
B5,EMM_F63,Tremellomycetes,2,4,0,8.57,0.18
B5,EMM_F63,Tremellomycetes,2,4,11.38,7.89,0.09
B5,EMM_F63,Tremellomycetes,2,4,17.4,7.9,0.1
B5,EMM_F63,Tremellomycetes,2,4,24.86,10.1,0.36
B5,EMM_F63,Tremellomycetes,2,4,31.78,8.23,0.07
B5,EMM_F63,Tremellomycetes,2,4,40.63,9.09,0.07
B5,EMM_F63,Tremellomycetes,2,4,47.75,8.77,0.46
B5,EMM_F63,Tremellomycetes,2,4,54.73,8.77,0.41
B5,EMM_F63,Tremellomycetes,3,4,0,8.56,0.21
B5,EMM_F63,Tremellomycetes,3,4,11.38,8.46,0.47
B5,EMM_F63,Tremellomycetes,3,4,17.4,8.46,-0.07
B5,EMM_F63,Tremellomycetes,3,4,24.86,8.23,0.34
B5,EMM_F63,Tremellomycetes,3,4,31.78,8.76,0.53
B5,EMM_F63,Tremellomycetes,3,4,40.63,8.69,0.15
B5,EMM_F63,Tremellomycetes,3,4,47.75,8.69,0.48
B5,EMM_F63,Tremellomycetes,3,4,54.73,8.57,0.21
B5,EMM_F64,Tremellomycetes,1,4,0,8.97,0.92
B5,EMM_F64,Tremellomycetes,1,4,11.38,8.68,0.63
B5,EMM_F64,Tremellomycetes,1,4,17.4,8.37,0.32
B5,EMM_F64,Tremellomycetes,1,4,24.86,9.3,0.85
B5,EMM_F64,Tremellomycetes,1,4,31.78,8.87,0.37
B5,EMM_F64,Tremellomycetes,1,4,40.63,8.76,0.44
B5,EMM_F64,Tremellomycetes,1,4,47.75,8.99,0.53
B5,EMM_F64,Tremellomycetes,1,4,54.73,9.23,0.7
B5,EMM_F64,Tremellomycetes,2,4,0,8.4,0.49
B5,EMM_F64,Tremellomycetes,2,4,11.38,8.04,0.14
B5,EMM_F64,Tremellomycetes,2,4,17.4,8.34,0.3
B5,EMM_F64,Tremellomycetes,2,4,24.86,7.32,0.51
B5,EMM_F64,Tremellomycetes,2,4,31.78,8.77,0.99
B5,EMM_F64,Tremellomycetes,2,4,40.63,8.47,0.69
B5,EMM_F64,Tremellomycetes,2,4,47.75,7.67,-0.01
B5,EMM_F64,Tremellomycetes,2,4,54.73,7.68,0.09
B5,EMM_F64,Tremellomycetes,3,4,0,9.11,0.81
B5,EMM_F64,Tremellomycetes,3,4,11.38,9.12,0.55
B5,EMM_F64,Tremellomycetes,3,4,17.4,9.5,0.3
B5,EMM_F64,Tremellomycetes,3,4,24.86,8.51,0.36
B5,EMM_F64,Tremellomycetes,3,4,31.78,8.93,0.5
B5,EMM_F64,Tremellomycetes,3,4,40.63,8.78,0.6
B5,EMM_F64,Tremellomycetes,3,4,47.75,8.78,0.86
B5,EMM_F64,Tremellomycetes,3,4,54.73,8.94,0.49
B5,EMM_F89,Tremellomycetes,1,4,0,7.86,0.43
B5,EMM_F89,Tremellomycetes,1,4,11.38,8.8,0.69
B5,EMM_F89,Tremellomycetes,1,4,17.4,8.8,0.34
B5,EMM_F89,Tremellomycetes,1,4,24.86,8.79,0.46
B5,EMM_F89,Tremellomycetes,1,4,31.78,9.08,0.56
B5,EMM_F89,Tremellomycetes,1,4,40.63,9.17,0.52
B5,EMM_F89,Tremellomycetes,1,4,47.75,8.41,0.32
B5,EMM_F89,Tremellomycetes,1,4,54.73,8.77,1.08
B5,EMM_F89,Tremellomycetes,2,4,0,8.34,0.24
B5,EMM_F89,Tremellomycetes,2,4,11.38,8.4,0.21
B5,EMM_F89,Tremellomycetes,2,4,17.4,8.6,0.05
B5,EMM_F89,Tremellomycetes,2,4,24.86,9.03,0.13
B5,EMM_F89,Tremellomycetes,2,4,31.78,9.05,0.34
B5,EMM_F89,Tremellomycetes,2,4,40.63,9.05,0.34
B5,EMM_F89,Tremellomycetes,2,4,47.75,9.53,0.44
B5,EMM_F89,Tremellomycetes,2,4,54.73,9.48,0.39
B5,EMM_F89,Tremellomycetes,3,4,0,8.69,0.09
B5,EMM_F89,Tremellomycetes,3,4,11.38,8.79,0.56
B5,EMM_F89,Tremellomycetes,3,4,17.4,9,0.6
B5,EMM_F89,Tremellomycetes,3,4,24.86,8.17,0.28
B5,EMM_F89,Tremellomycetes,3,4,31.78,8.36,0.37
B5,EMM_F89,Tremellomycetes,3,4,40.63,7.68,0.25
B5,EMM_F89,Tremellomycetes,3,4,47.75,8.14,0.08
B5,EMM_F89,Tremellomycetes,3,4,54.73,8.85,0.71
B5,EMM_F47,Microbotryomycetes,1,4,0,8.28,0.47
B5,EMM_F47,Microbotryomycetes,1,4,11.38,8.72,0.25
B5,EMM_F47,Microbotryomycetes,1,4,17.4,8.01,0.32
B5,EMM_F47,Microbotryomycetes,1,4,24.86,8.56,0.49
B5,EMM_F47,Microbotryomycetes,1,4,31.78,8.16,0.3
B5,EMM_F47,Microbotryomycetes,1,4,40.63,7.93,0.92
B5,EMM_F47,Microbotryomycetes,1,4,47.75,8.03,0.83
B5,EMM_F47,Microbotryomycetes,1,4,54.73,8.05,0.57
B5,EMM_F47,Microbotryomycetes,2,4,0,9.09,0.44
B5,EMM_F47,Microbotryomycetes,2,4,11.38,7.48,0.68
B5,EMM_F47,Microbotryomycetes,2,4,17.4,9.3,0.72
B5,EMM_F47,Microbotryomycetes,2,4,24.86,8.57,0.58
B5,EMM_F47,Microbotryomycetes,2,4,31.78,9.27,0.56
B5,EMM_F47,Microbotryomycetes,2,4,40.63,7.96,0.63
B5,EMM_F47,Microbotryomycetes,2,4,47.75,8.92,0.16
B5,EMM_F47,Microbotryomycetes,2,4,54.73,8.87,0.1
B5,EMM_F47,Microbotryomycetes,3,4,0,5.24,-2.45
B5,EMM_F47,Microbotryomycetes,3,4,11.38,8.36,0.59
B5,EMM_F47,Microbotryomycetes,3,4,17.4,8.38,0.25
B5,EMM_F47,Microbotryomycetes,3,4,24.86,9.12,0.4
B5,EMM_F47,Microbotryomycetes,3,4,31.78,9.61,0.69
B5,EMM_F47,Microbotryomycetes,3,4,40.63,9.7,-0.07
B5,EMM_F47,Microbotryomycetes,3,4,47.75,8.97,0.26
B5,EMM_F47,Microbotryomycetes,3,4,54.73,8.75,0.34
B5,EMM_F49,Microbotryomycetes,1,4,0,8.74,0.41
B5,EMM_F49,Microbotryomycetes,1,4,11.38,8.2,0.51
B5,EMM_F49,Microbotryomycetes,1,4,17.4,8.16,0.35
B5,EMM_F49,Microbotryomycetes,1,4,24.86,8.16,0
B5,EMM_F49,Microbotryomycetes,1,4,31.78,8.62,0.46
B5,EMM_F49,Microbotryomycetes,1,4,40.63,9.35,0.44
B5,EMM_F49,Microbotryomycetes,1,4,47.75,8.42,0.27
B5,EMM_F49,Microbotryomycetes,1,4,54.73,8.3,0.52
B5,EMM_F49,Microbotryomycetes,2,4,0,4.69,-2.73
B5,EMM_F49,Microbotryomycetes,2,4,11.38,7.89,0.47
B5,EMM_F49,Microbotryomycetes,2,4,17.4,7.24,-0.03
B5,EMM_F49,Microbotryomycetes,2,4,24.86,8.74,0.51
B5,EMM_F49,Microbotryomycetes,2,4,31.78,7.85,0.09
B5,EMM_F49,Microbotryomycetes,2,4,40.63,9.51,0.65
B5,EMM_F49,Microbotryomycetes,2,4,47.75,8.66,0.36
B5,EMM_F49,Microbotryomycetes,2,4,54.73,8.78,0.48
B5,EMM_F49,Microbotryomycetes,3,4,0,4.64,-2
B5,EMM_F49,Microbotryomycetes,3,4,11.38,7.32,0.36
B5,EMM_F49,Microbotryomycetes,3,4,17.4,7.49,0.19
B5,EMM_F49,Microbotryomycetes,3,4,24.86,6.76,0.39
B5,EMM_F49,Microbotryomycetes,3,4,31.78,7.67,0.55
B5,EMM_F49,Microbotryomycetes,3,4,40.63,7.67,0.7
B5,EMM_F49,Microbotryomycetes,3,4,47.75,8.29,0.64
B5,EMM_F49,Microbotryomycetes,3,4,54.73,7.36,0.44
B5,ZAN_F4,Microbotryomycetes,1,4,0,8.36,0.24
B5,ZAN_F4,Microbotryomycetes,1,4,11.38,7.82,0.51
B5,ZAN_F4,Microbotryomycetes,1,4,17.4,8.72,0.84
B5,ZAN_F4,Microbotryomycetes,1,4,24.86,8.52,0.34
B5,ZAN_F4,Microbotryomycetes,1,4,31.78,8.69,0.5
B5,ZAN_F4,Microbotryomycetes,1,4,40.63,8.93,0.53
B5,ZAN_F4,Microbotryomycetes,1,4,47.75,8.84,0.43
B5,ZAN_F4,Microbotryomycetes,1,4,54.73,9.01,0.43
B5,ZAN_F4,Microbotryomycetes,2,4,0,7.12,0.58
B5,ZAN_F4,Microbotryomycetes,2,4,11.38,7.08,0.34
B5,ZAN_F4,Microbotryomycetes,2,4,17.4,7.08,0.34
B5,ZAN_F4,Microbotryomycetes,2,4,24.86,7.69,0.16
B5,ZAN_F4,Microbotryomycetes,2,4,31.78,8.35,0.54
B5,ZAN_F4,Microbotryomycetes,2,4,40.63,8.4,0.32
B5,ZAN_F4,Microbotryomycetes,2,4,47.75,7.46,0.68
B5,ZAN_F4,Microbotryomycetes,2,4,54.73,8.31,0.02
B5,ZAN_F4,Microbotryomycetes,3,4,0,7.7,0.32
B5,ZAN_F4,Microbotryomycetes,3,4,11.38,8.18,0.16
B5,ZAN_F4,Microbotryomycetes,3,4,17.4,8.18,0.16
B5,ZAN_F4,Microbotryomycetes,3,4,24.86,8.2,0.17
B5,ZAN_F4,Microbotryomycetes,3,4,31.78,8.66,0.63
B5,ZAN_F4,Microbotryomycetes,3,4,40.63,8.67,0.34
B5,ZAN_F4,Microbotryomycetes,3,4,47.75,8.74,0.64
B5,ZAN_F4,Microbotryomycetes,3,4,54.73,8.36,0.68
B5,EMM_F65,Microbotryomycetes,1,4,0,8,0.09
B5,EMM_F65,Microbotryomycetes,1,4,11.38,8.28,0.36
B5,EMM_F65,Microbotryomycetes,1,4,17.4,7.65,0.07
B5,EMM_F65,Microbotryomycetes,1,4,24.86,8.94,0.23
B5,EMM_F65,Microbotryomycetes,1,4,31.78,8.09,0.52
B5,EMM_F65,Microbotryomycetes,1,4,40.63,8.7,0.68
B5,EMM_F65,Microbotryomycetes,1,4,47.75,8.52,0.5
B5,EMM_F65,Microbotryomycetes,1,4,54.73,8.5,0.82
B5,EMM_F65,Microbotryomycetes,2,4,0,8.12,0.67
B5,EMM_F65,Microbotryomycetes,2,4,11.38,8.3,0.63
B5,EMM_F65,Microbotryomycetes,2,4,17.4,9.06,1.02
B5,EMM_F65,Microbotryomycetes,2,4,24.86,9.85,0.72
B5,EMM_F65,Microbotryomycetes,2,4,31.78,9.48,1.12
B5,EMM_F65,Microbotryomycetes,2,4,40.63,9.34,1.44
B5,EMM_F65,Microbotryomycetes,2,4,47.75,9.26,0.35
B5,EMM_F65,Microbotryomycetes,2,4,54.73,9.51,0.87
B5,EMM_F65,Microbotryomycetes,3,4,0,9.73,0.64
B5,EMM_F65,Microbotryomycetes,3,4,11.38,9.74,0.38
B5,EMM_F65,Microbotryomycetes,3,4,17.4,9.22,1.24
B5,EMM_F65,Microbotryomycetes,3,4,24.86,8.02,0.09
B5,EMM_F65,Microbotryomycetes,3,4,31.78,10.65,0.01
B5,EMM_F65,Microbotryomycetes,3,4,40.63,9.24,0.4
B5,EMM_F65,Microbotryomycetes,3,4,47.75,9.72,0.44
B5,EMM_F65,Microbotryomycetes,3,4,54.73,9.69,0.75
B5,EMM_F66,Cystobasidiomycetes,1,4,0,6.5,0.67
B5,EMM_F66,Cystobasidiomycetes,1,4,11.38,8.2,0.22
B5,EMM_F66,Cystobasidiomycetes,1,4,17.4,8.28,0.21
B5,EMM_F66,Cystobasidiomycetes,1,4,24.86,8.32,0.45
B5,EMM_F66,Cystobasidiomycetes,1,4,31.78,8.69,0.27
B5,EMM_F66,Cystobasidiomycetes,1,4,40.63,8.44,0.02
B5,EMM_F66,Cystobasidiomycetes,1,4,47.75,8.54,0.67
B5,EMM_F66,Cystobasidiomycetes,1,4,54.73,8.64,0.61
B5,EMM_F66,Cystobasidiomycetes,2,4,0,8.17,0.14
B5,EMM_F66,Cystobasidiomycetes,2,4,11.38,7.93,1.39
B5,EMM_F66,Cystobasidiomycetes,2,4,17.4,8.54,1.26
B5,EMM_F66,Cystobasidiomycetes,2,4,24.86,7.01,0.13
B5,EMM_F66,Cystobasidiomycetes,2,4,31.78,6.95,0.29
B5,EMM_F66,Cystobasidiomycetes,2,4,40.63,8.72,2.38
B5,EMM_F66,Cystobasidiomycetes,2,4,47.75,8.24,0.31
B5,EMM_F66,Cystobasidiomycetes,2,4,54.73,7.65,0.32
B5,EMM_F66,Cystobasidiomycetes,3,4,0,8.8,0.46
B5,EMM_F66,Cystobasidiomycetes,3,4,11.38,7.47,0.17
B5,EMM_F66,Cystobasidiomycetes,3,4,17.4,7.58,0.24
B5,EMM_F66,Cystobasidiomycetes,3,4,24.86,8.32,0.34
B5,EMM_F66,Cystobasidiomycetes,3,4,31.78,8.32,0.34
B5,EMM_F66,Cystobasidiomycetes,3,4,40.63,8.32,0.21
B5,EMM_F66,Cystobasidiomycetes,3,4,47.75,7.7,0.12
B5,EMM_F66,Cystobasidiomycetes,3,4,54.73,8.18,0.4
B5,EMM_F70,Cystobasidiomycetes,1,4,0,9.97,0.2
B5,EMM_F70,Cystobasidiomycetes,1,4,11.38,9.97,0.6
B5,EMM_F70,Cystobasidiomycetes,1,4,17.4,8.66,0.99
B5,EMM_F70,Cystobasidiomycetes,1,4,24.86,8.44,0.65
B5,EMM_F70,Cystobasidiomycetes,1,4,31.78,8.2,0.41
B5,EMM_F70,Cystobasidiomycetes,1,4,40.63,9,0.67
B5,EMM_F70,Cystobasidiomycetes,1,4,47.75,8.1,0.26
B5,EMM_F70,Cystobasidiomycetes,1,4,54.73,8.75,0.3
B5,EMM_F70,Cystobasidiomycetes,2,4,0,9.19,0.74
B5,EMM_F70,Cystobasidiomycetes,2,4,11.38,7.44,0.17
B5,EMM_F70,Cystobasidiomycetes,2,4,17.4,7.54,0.27
B5,EMM_F70,Cystobasidiomycetes,2,4,24.86,8.14,0.59
B5,EMM_F70,Cystobasidiomycetes,2,4,31.78,9.35,0.67
B5,EMM_F70,Cystobasidiomycetes,2,4,40.63,7.97,0.2
B5,EMM_F70,Cystobasidiomycetes,2,4,47.75,8.94,-0.01
B5,EMM_F70,Cystobasidiomycetes,2,4,54.73,8.61,0
B5,EMM_F70,Cystobasidiomycetes,3,4,0,8.99,0.26
B5,EMM_F70,Cystobasidiomycetes,3,4,11.38,8.07,0.32
B5,EMM_F70,Cystobasidiomycetes,3,4,17.4,9.61,0.18
B5,EMM_F70,Cystobasidiomycetes,3,4,24.86,8.09,0.2
B5,EMM_F70,Cystobasidiomycetes,3,4,31.78,7.43,0.16
B5,EMM_F70,Cystobasidiomycetes,3,4,40.63,9.47,1.3
B5,EMM_F70,Cystobasidiomycetes,3,4,47.75,8.8,0.46
B5,EMM_F70,Cystobasidiomycetes,3,4,54.73,7.57,0.22
B5,Control,Control,1,4,0,7.91,0.5
B5,Control,Control,1,4,11.38,7.75,0.34
B5,Control,Control,1,4,17.4,7.76,0.07
B5,Control,Control,1,4,24.86,7.45,0.1
B5,Control,Control,1,4,31.78,7.19,0.34
B5,Control,Control,1,4,40.63,7.51,0.36
B5,Control,Control,1,4,47.75,8.01,0.59
B5,Control,Control,1,4,54.73,7.43,0.38
B5,Control,Control,2,4,0,7.72,0.5
B5,Control,Control,2,4,11.38,8.27,0.37
B5,Control,Control,2,4,17.4,7.96,0.05
B5,Control,Control,2,4,24.86,8.18,0.27
B5,Control,Control,2,4,31.78,8.18,0.26
B5,Control,Control,2,4,40.63,7.37,0.04
B5,Control,Control,2,4,47.75,8.26,0.39
B5,Control,Control,2,4,54.73,8.71,0
B5,Control,Control,3,4,0,8.53,0.11
B5,Control,Control,3,4,11.38,8.53,0.11
B5,Control,Control,3,4,17.4,9.19,0.43
B5,Control,Control,3,4,24.86,9.41,0.51
B5,Control,Control,3,4,31.78,9.4,0.5
B5,Control,Control,3,4,40.63,8.97,0.43
B5,Control,Control,3,4,47.75,8.98,0.38
B5,Control,Control,3,4,54.73,9,0.06
B5,EMM_F3,Dothideomycetes,1,6,0,7.75,0.48
B5,EMM_F3,Dothideomycetes,1,6,11.38,7.75,0.33
B5,EMM_F3,Dothideomycetes,1,6,17.4,7.84,0.33
B5,EMM_F3,Dothideomycetes,1,6,24.86,7.97,0.3
B5,EMM_F3,Dothideomycetes,1,6,31.78,7.7,0.39
B5,EMM_F3,Dothideomycetes,1,6,40.63,7.83,0.35
B5,EMM_F3,Dothideomycetes,1,6,47.75,7.7,0.22
B5,EMM_F3,Dothideomycetes,1,6,54.73,7.57,0.29
B5,EMM_F3,Dothideomycetes,2,6,0,8.29,0.51
B5,EMM_F3,Dothideomycetes,2,6,11.38,8.02,0.24
B5,EMM_F3,Dothideomycetes,2,6,17.4,8.02,0.31
B5,EMM_F3,Dothideomycetes,2,6,24.86,8.21,0.5
B5,EMM_F3,Dothideomycetes,2,6,31.78,8.21,0.62
B5,EMM_F3,Dothideomycetes,2,6,40.63,8.55,0.64
B5,EMM_F3,Dothideomycetes,2,6,47.75,9.09,0.69
B5,EMM_F3,Dothideomycetes,2,6,54.73,9.1,0.33
B5,EMM_F3,Dothideomycetes,2,6,0,10.38,2.15
B5,EMM_F3,Dothideomycetes,3,6,11.38,9.23,1.22
B5,EMM_F3,Dothideomycetes,3,6,17.4,9.01,1.63
B5,EMM_F3,Dothideomycetes,3,6,24.86,9.14,1.57
B5,EMM_F3,Dothideomycetes,3,6,31.78,9.36,1.1
B5,EMM_F3,Dothideomycetes,3,6,40.63,9.74,1.42
B5,EMM_F3,Dothideomycetes,3,6,47.75,8.04,0.67
B5,EMM_F3,Dothideomycetes,3,6,54.73,9.23,0.83
B5,EMM_F34,Dothideomycetes,1,6,0,3.37,-4.37
B5,EMM_F34,Dothideomycetes,1,6,11.38,7.65,0.47
B5,EMM_F34,Dothideomycetes,1,6,17.4,8.95,1.5
B5,EMM_F34,Dothideomycetes,1,6,24.86,8.95,1.19
B5,EMM_F34,Dothideomycetes,1,6,31.78,9.01,0.71
B5,EMM_F34,Dothideomycetes,1,6,40.63,8.03,0.14
B5,EMM_F34,Dothideomycetes,1,6,47.75,8.83,0.56
B5,EMM_F34,Dothideomycetes,1,6,54.73,7.92,0.51
B5,EMM_F34,Dothideomycetes,2,6,0,3.18,-3.99
B5,EMM_F34,Dothideomycetes,2,6,11.38,8.77,0.29
B5,EMM_F34,Dothideomycetes,2,6,17.4,8.77,0.99
B5,EMM_F34,Dothideomycetes,2,6,24.86,8.43,0.38
B5,EMM_F34,Dothideomycetes,2,6,31.78,8.3,0.36
B5,EMM_F34,Dothideomycetes,2,6,40.63,8.17,0.18
B5,EMM_F34,Dothideomycetes,2,6,47.75,6.85,0.41
B5,EMM_F34,Dothideomycetes,2,6,54.73,8.56,0.58
B5,EMM_F34,Dothideomycetes,3,6,0,3.98,-3.42
B5,EMM_F34,Dothideomycetes,3,6,11.38,7.65,0.56
B5,EMM_F34,Dothideomycetes,3,6,17.4,7.84,0.52
B5,EMM_F34,Dothideomycetes,3,6,24.86,8.28,0.42
B5,EMM_F34,Dothideomycetes,3,6,31.78,7.85,0.69
B5,EMM_F34,Dothideomycetes,3,6,40.63,8.02,0.28
B5,EMM_F34,Dothideomycetes,3,6,47.75,7.52,0.17
B5,EMM_F34,Dothideomycetes,3,6,54.73,7.85,0.63
B5,SP_F14,Dothideomycetes,1,6,0,0,-7.83
B5,SP_F14,Dothideomycetes,1,6,11.38,5.46,-2.04
B5,SP_F14,Dothideomycetes,1,6,17.4,7.84,-0.02
B5,SP_F14,Dothideomycetes,1,6,24.86,8.38,0.62
B5,SP_F14,Dothideomycetes,1,6,31.78,8.41,0.23
B5,SP_F14,Dothideomycetes,1,6,40.63,9,0.79
